order_id,product_id,quantity,selling_price,discount,customer_id,order_date,region,payment_mode,category,sub_category,brand,cost_price,revenue,cost_total,profit,discount_impact,is_return,margin_pct
1559,396,1,318.25,5,599,2023-12-22,West,COD,Sports & Outdoors,Cycling,SportMax,151.93,318.25,151.93,166.32,15.9125,False,52.26
1560,111,1,411.3,10,1749,2023-08-24,South,Credit Card,Sports & Outdoors,Team Sports,OutdoorPro,226.4,411.3,226.4,184.9,41.13,False,44.96
1560,155,1,24.3,10,1749,2023-08-24,South,Credit Card,Books,Fiction,PageTurner,10.68,24.3,10.68,13.620000000000001,2.43,False,56.05
1560,48,1,366.3,10,1749,2023-08-24,South,Credit Card,Sports & Outdoors,Fitness,FitLife,199.68,366.3,199.68,166.62,36.63,False,45.49
1561,246,1,98.0,0,1818,2024-04-23,West,UPI,Clothing,Accessories,StyleCraft,45.28,98.0,45.28,52.72,0.0,False,53.8
1561,459,3,265.0,0,1818,2024-04-23,West,UPI,Clothing,Men's Wear,TrendSetter,115.93,795.0,347.79,447.21,0.0,False,56.25
1562,86,1,933.0,0,1176,2024-10-17,North,Wallet,Electronics,Cameras,ZoomTech,538.11,933.0,538.11,394.89,0.0,False,42.32
1563,20,1,3245.4,10,788,2023-11-09,South,Credit Card,Electronics,Mobile Phones,NovaTech,2097.86,3245.4,2097.86,1147.54,324.54,False,35.36
1564,329,1,165.3,5,1327,2024-05-14,South,Credit Card,Clothing,Accessories,ClassicWear,72.9,165.3,72.9,92.4,8.265,True,55.9
1565,429,1,304.2,10,1758,2023-07-27,South,Debit Card,Sports & Outdoors,Fitness,SportMax,179.15,304.2,179.15,125.04999999999998,30.42,True,41.11
1565,372,1,192.85,5,1758,2023-07-27,South,Debit Card,Clothing,Men's Wear,FashionHub,110.8,192.85,110.8,82.05,9.6425,False,42.55
1565,116,3,152.15,15,1758,2023-07-27,South,Debit Card,Clothing,Men's Wear,TrendSetter,93.72,456.45000000000005,281.15999999999997,175.29000000000008,68.46750000000002,False,38.4
1565,191,1,354.45,15,1758,2023-07-27,South,Debit Card,Sports & Outdoors,Camping,SportMax,192.51,354.45,192.51,161.94,53.1675,False,45.69
1566,309,1,35.0,0,1538,2024-07-03,West,Debit Card,Books,Educational,LearnHub,37.53,35.0,37.53,-2.530000000000001,0.0,False,-7.23
1566,68,1,35.15,5,1538,2024-07-03,West,Debit Card,Clothing,Men's Wear,UrbanFit,16.86,35.15,16.86,18.29,1.7575,False,52.03
1567,55,1,304.0,20,1209,2023-09-17,West,Debit Card,Home & Kitchen,Cookware,DreamHome,207.19,304.0,207.19,96.81,60.8,False,31.85
1567,448,1,2019.75,25,1209,2023-09-17,West,Debit Card,Electronics,Laptops,Electra,1643.86,2019.75,1643.86,375.8900000000001,504.9375,False,18.61
1568,56,1,40.0,0,675,2023-07-28,West,Debit Card,Books,Non-Fiction,KnowledgeFirst,19.13,40.0,19.13,20.87,0.0,False,52.18
1568,494,2,2295.2,20,675,2023-07-28,West,Debit Card,Electronics,Mobile Phones,TechPro,1721.75,4590.4,3443.5,1146.8999999999996,918.08,False,24.98
1568,429,1,253.5,25,675,2023-07-28,West,Debit Card,Sports & Outdoors,Fitness,SportMax,179.15,253.5,179.15,74.35,63.375,False,29.33
1568,93,1,82.0,0,675,2023-07-28,West,Debit Card,Sports & Outdoors,Yoga,SportMax,46.06,82.0,46.06,35.94,0.0,False,43.83
1568,285,1,1011.6,40,675,2023-07-28,West,Debit Card,Electronics,Laptops,TechPro,1060.64,1011.6,1060.64,-49.04000000000008,404.64,False,-4.85
1569,266,2,36.0,0,1372,2024-06-13,South,Net Banking,Books,Fiction,WordCraft,13.63,72.0,27.26,44.739999999999995,0.0,False,62.14
1569,41,1,57.0,0,1372,2024-06-13,South,Net Banking,Books,Comics,PageTurner,24.88,57.0,24.88,32.120000000000005,0.0,False,56.35
1569,145,3,222.7,15,1372,2024-06-13,South,Net Banking,Home & Kitchen,Bedding,HomeEase,165.19,668.0999999999999,495.57,172.52999999999992,100.21499999999997,True,25.82
1569,70,2,421.6,20,1372,2024-06-13,South,Net Banking,Home & Kitchen,Cookware,HomeEase,295.62,843.2,591.24,251.96000000000004,168.64,False,29.88
1570,99,2,160.0,0,1637,2023-04-26,West,UPI,Clothing,Footwear,ClassicWear,76.66,320.0,153.32,166.68,0.0,False,52.09
1570,178,1,1893.6,20,1637,2023-04-26,West,UPI,Electronics,Laptops,TechPro,1521.67,1893.6,1521.67,371.92999999999984,378.72,False,19.64
1570,4,1,93.1,5,1637,2023-04-26,West,UPI,Sports & Outdoors,Fitness,OutdoorPro,54.61,93.1,54.61,38.489999999999995,4.655,False,41.34
1570,272,3,166.0,0,1637,2023-04-26,West,UPI,Clothing,Men's Wear,UrbanFit,78.68,498.0,236.04000000000002,261.96,0.0,False,52.6
1571,298,2,121.5,25,1149,2023-09-06,West,UPI,Clothing,Kids' Wear,TrendSetter,80.29,243.0,160.58,82.41999999999999,60.75,False,33.92
1572,431,1,2424.0,20,1104,2023-09-20,West,Debit Card,Electronics,Smartwatches,TechPro,1888.9,2424.0,1888.9,535.0999999999999,484.8,True,22.08
1573,282,1,277.4,5,1981,2024-01-01,North,UPI,Clothing,Women's Wear,ClassicWear,133.58,277.4,133.58,143.81999999999996,13.87,False,51.85
1574,322,1,40.0,0,1773,2024-02-05,East,Debit Card,Books,Educational,LearnHub,16.89,40.0,16.89,23.11,0.0,False,57.78
1574,236,1,58.0,0,1773,2024-02-05,East,Debit Card,Clothing,Women's Wear,UrbanFit,23.26,58.0,23.26,34.739999999999995,0.0,False,59.9
1574,336,1,85.85,15,1773,2024-02-05,East,Debit Card,Clothing,Accessories,ClassicWear,53.89,85.85,53.89,31.959999999999994,12.8775,False,37.23
1575,301,1,200.6,15,959,2024-09-02,South,Wallet,Clothing,Men's Wear,FashionHub,111.54,200.6,111.54,89.05999999999999,30.09,True,44.4
1575,477,1,26.6,5,959,2024-09-02,South,Wallet,Books,Fiction,LearnHub,13.57,26.6,13.57,13.030000000000001,1.33,False,48.98
1575,84,1,44.1,10,959,2024-09-02,South,Wallet,Books,Non-Fiction,WordCraft,23.46,44.1,23.46,20.64,4.41,False,46.8
1575,461,1,137.7,15,959,2024-09-02,South,Wallet,Clothing,Kids' Wear,TrendSetter,74.63,137.7,74.63,63.06999999999999,20.655,False,45.8
1576,456,3,2449.5,25,1372,2023-05-14,South,Credit Card,Electronics,Cameras,ZoomTech,2059.17,7348.5,6177.51,1170.9899999999998,1837.125,False,15.94
1576,74,1,2063.25,25,1372,2023-05-14,South,Credit Card,Electronics,Cameras,NovaTech,1801.71,2063.25,1801.71,261.53999999999996,515.8125,False,12.68
1577,37,2,148.8,20,1372,2023-02-26,South,Credit Card,Clothing,Kids' Wear,UrbanFit,94.29,297.6,188.58,109.02000000000001,59.52,False,36.63
1578,483,1,498.0,25,1261,2023-05-20,West,Debit Card,Home & Kitchen,Bedding,HomeEase,357.5,498.0,357.5,140.5,124.5,False,28.21
1579,149,1,425.0,0,1023,2024-08-14,North,UPI,Sports & Outdoors,Fitness,FitLife,194.74,425.0,194.74,230.26,0.0,False,54.18
1579,195,1,299.0,0,1023,2024-08-14,North,UPI,Sports & Outdoors,Team Sports,TrailBlazer,138.27,299.0,138.27,160.73,0.0,False,53.76
1580,226,3,99.0,0,176,2024-05-17,South,UPI,Sports & Outdoors,Cycling,OutdoorPro,46.46,297.0,139.38,157.62,0.0,False,53.07
1581,290,1,704.7,10,1387,2023-10-04,South,Debit Card,Home & Kitchen,Storage,HomeEase,452.6,704.7,452.6,252.10000000000002,70.47,True,35.77
1582,106,1,473.4,10,790,2024-06-12,East,COD,Sports & Outdoors,Camping,ActiveGear,300.07,473.4,300.07,173.32999999999998,47.34,False,36.61
1583,298,2,162.0,0,169,2023-10-01,West,Credit Card,Clothing,Kids' Wear,TrendSetter,80.29,324.0,160.58,163.42,0.0,False,50.44
1583,444,1,244.8,15,169,2023-10-01,West,Credit Card,Home & Kitchen,Bedding,KitchenKing,182.92,244.8,182.92,61.880000000000024,36.72,True,25.28
1584,287,1,813.4,30,28,2024-12-23,West,COD,Electronics,Headphones,NovaTech,659.97,813.4,659.97,153.42999999999995,244.02,False,18.86
1584,108,1,48.0,0,28,2024-12-23,West,COD,Books,Comics,LearnHub,19.36,48.0,19.36,28.64,0.0,False,59.67
1584,257,1,155.25,25,28,2024-12-23,West,COD,Clothing,Men's Wear,ClassicWear,100.8,155.25,100.8,54.45,38.8125,False,35.07
1585,137,2,20.0,0,1333,2024-06-02,North,UPI,Clothing,Kids' Wear,UrbanFit,9.35,40.0,18.7,21.3,0.0,False,53.25
1585,333,1,435.6,10,1333,2024-06-02,North,UPI,Home & Kitchen,Furniture,LivingSpace,257.9,435.6,257.9,177.70000000000005,43.56,False,40.79
1586,76,2,2229.75,25,248,2023-03-10,East,UPI,Electronics,Smartwatches,TechPro,1869.13,4459.5,3738.26,721.2399999999998,1114.875,False,16.17
1586,298,1,137.7,15,248,2023-03-10,East,UPI,Clothing,Kids' Wear,TrendSetter,80.29,137.7,80.29,57.40999999999998,20.655,True,41.69
1587,457,1,84.6,10,781,2024-04-22,South,Debit Card,Home & Kitchen,Cookware,KitchenKing,47.87,84.6,47.87,36.73,8.46,False,43.42
1588,420,2,194.4,10,1046,2023-08-07,North,Credit Card,Clothing,Women's Wear,ClassicWear,103.64,388.8,207.28,181.52,38.88,False,46.69
1589,193,2,459.75,25,1538,2024-05-04,West,UPI,Home & Kitchen,Cookware,HomeEase,323.02,919.5,646.04,273.46000000000004,229.875,False,29.74
1589,262,1,1401.0,40,1538,2024-05-04,West,UPI,Electronics,Cameras,NovaTech,1416.23,1401.0,1416.23,-15.230000000000018,560.4,False,-1.09
1589,457,1,94.0,0,1538,2024-05-04,West,UPI,Home & Kitchen,Cookware,KitchenKing,47.87,94.0,47.87,46.13,0.0,False,49.07
1590,379,3,2075.5,30,67,2024-08-13,North,Net Banking,Electronics,Mobile Phones,SkyNet,1823.79,6226.5,5471.37,755.1300000000001,1867.95,False,12.13
1590,257,2,175.95,15,67,2024-08-13,North,Net Banking,Clothing,Men's Wear,ClassicWear,100.8,351.9,201.6,150.29999999999998,52.785,False,42.71
1590,206,1,622.4,20,67,2024-08-13,North,Net Banking,Home & Kitchen,Storage,LivingSpace,433.76,622.4,433.76,188.64,124.48,False,30.31
1591,136,2,43.7,5,290,2023-02-15,North,Debit Card,Clothing,Men's Wear,FashionHub,19.0,87.4,38.0,49.400000000000006,4.37,False,56.52
1592,283,1,573.6,20,1791,2024-10-24,East,Debit Card,Home & Kitchen,Storage,KitchenKing,360.69,573.6,360.69,212.91000000000003,114.72,False,37.12
1593,13,1,142.2,10,1640,2025-02-23,South,Credit Card,Sports & Outdoors,Team Sports,SportMax,92.79,142.2,92.79,49.40999999999998,14.22,True,34.75
1593,338,1,44.0,0,1640,2025-02-23,South,Credit Card,Books,Fiction,LearnHub,18.45,44.0,18.45,25.55,0.0,False,58.07
1594,193,3,459.75,25,1289,2023-08-23,West,Debit Card,Home & Kitchen,Cookware,HomeEase,323.02,1379.25,969.06,410.19000000000005,344.8125,False,29.74
1595,103,3,45.9,10,1773,2023-05-23,East,Wallet,Clothing,Accessories,StyleCraft,23.09,137.7,69.27,68.42999999999999,13.77,False,49.69
1596,396,2,284.75,15,1168,2023-10-18,East,UPI,Sports & Outdoors,Cycling,SportMax,151.93,569.5,303.86,265.64,85.425,False,46.64
1597,488,1,230.4,10,291,2023-07-30,North,Wallet,Clothing,Women's Wear,StyleCraft,117.94,230.4,117.94,112.46000000000001,23.04,False,48.81
1597,140,2,879.0,0,291,2023-07-30,North,Wallet,Electronics,Headphones,NovaTech,504.51,1758.0,1009.02,748.98,0.0,False,42.6
1597,216,1,37.0,0,291,2023-07-30,North,Wallet,Clothing,Footwear,TrendSetter,16.0,37.0,16.0,21.0,0.0,False,56.76
1597,309,1,35.0,0,291,2023-07-30,North,Wallet,Books,Educational,LearnHub,37.53,35.0,37.53,-2.530000000000001,0.0,False,-7.23
1598,246,2,88.2,10,291,2024-04-27,North,COD,Clothing,Accessories,StyleCraft,45.28,176.4,90.56,85.84,17.64,False,48.66
1598,250,1,58.0,0,291,2024-04-27,North,COD,Sports & Outdoors,Cycling,FitLife,30.77,58.0,30.77,27.23,0.0,False,46.95
1599,139,1,167.45,15,391,2023-05-28,West,Debit Card,Sports & Outdoors,Yoga,TrailBlazer,97.13,167.45,97.13,70.32,25.1175,False,41.99
1600,139,1,187.15,5,1372,2024-08-07,South,UPI,Sports & Outdoors,Yoga,TrailBlazer,97.13,187.15,97.13,90.02000000000001,9.3575,False,48.1
1600,118,1,26.6,5,1372,2024-08-07,South,UPI,Clothing,Accessories,ClassicWear,13.04,26.6,13.04,13.560000000000002,1.33,False,50.98
1600,481,1,1897.0,0,1372,2024-08-07,South,UPI,Electronics,Laptops,ZoomTech,2092.88,1897.0,2092.88,-195.8800000000001,0.0,False,-10.33
1600,251,1,197.6,5,1372,2024-08-07,South,UPI,Clothing,Footwear,FashionHub,109.25,197.6,109.25,88.35,9.88,False,44.71
1601,183,2,348.65,5,1635,2024-06-21,North,UPI,Home & Kitchen,Cookware,DreamHome,208.21,697.3,416.42,280.87999999999994,34.865,False,40.28
1602,392,1,192.0,0,1773,2023-08-14,East,UPI,Clothing,Accessories,UrbanFit,197.57,192.0,197.57,-5.569999999999993,0.0,False,-2.9
1602,298,1,129.6,20,1773,2023-08-14,East,UPI,Clothing,Kids' Wear,TrendSetter,80.29,129.6,80.29,49.30999999999999,25.92,False,38.05
1602,256,1,120.0,0,1773,2023-08-14,East,UPI,Clothing,Kids' Wear,ClassicWear,49.5,120.0,49.5,70.5,0.0,False,58.75
1603,10,2,463.2,40,1999,2023-11-14,West,UPI,Electronics,Laptops,NovaTech,433.87,926.4,867.74,58.65999999999997,370.56,True,6.33
1604,409,1,1062.9,55,1651,2024-06-17,West,UPI,Electronics,Smartwatches,TechPro,1525.63,1062.9,1525.63,-462.73,584.595,False,-43.53
1604,197,3,292.5,25,1651,2024-06-17,West,UPI,Sports & Outdoors,Yoga,ActiveGear,200.93,877.5,602.79,274.71000000000004,219.375,True,31.31
1604,18,3,1641.0,0,1651,2024-06-17,West,UPI,Electronics,Laptops,TechPro,1081.54,4923.0,3244.62,1678.38,0.0,False,34.09
1604,49,1,2706.9,30,1651,2024-06-17,West,UPI,Electronics,Smartwatches,SkyNet,2456.85,2706.9,2456.85,250.05000000000018,812.07,False,9.24
1604,37,3,167.4,10,1651,2024-06-17,West,UPI,Clothing,Kids' Wear,UrbanFit,94.29,502.20000000000005,282.87,219.33000000000004,50.22,False,43.67
1605,317,1,381.9,5,1372,2023-03-21,South,UPI,Home & Kitchen,Bedding,LivingSpace,255.76,381.9,255.76,126.13999999999999,19.095,False,33.03
1605,127,1,189.0,10,1372,2023-03-21,South,UPI,Sports & Outdoors,Yoga,ActiveGear,112.24,189.0,112.24,76.76,18.9,True,40.61
1606,423,2,80.0,0,1962,2024-05-09,North,Debit Card,Home & Kitchen,Furniture,DreamHome,48.86,160.0,97.72,62.28,0.0,False,38.92
1606,31,1,169.6,20,1962,2024-05-09,North,Debit Card,Clothing,Kids' Wear,StyleCraft,93.34,169.6,93.34,76.25999999999999,33.92,False,44.96
1607,405,1,2925.0,35,1372,2024-07-03,South,COD,Electronics,Mobile Phones,SkyNet,2527.65,2925.0,2527.65,397.3499999999999,1023.75,True,13.58
1607,233,1,2412.2,30,1372,2024-07-03,South,COD,Electronics,Headphones,ZoomTech,2013.5,2412.2,2013.5,398.6999999999998,723.66,False,16.53
1608,474,3,183.0,0,1773,2023-07-30,East,Debit Card,Home & Kitchen,Furniture,DreamHome,109.78,549.0,329.34000000000003,219.65999999999997,0.0,True,40.01
1608,53,1,2191.3,15,1773,2023-07-30,East,Debit Card,Electronics,Cameras,NovaTech,1436.91,2191.3,1436.91,754.3900000000001,328.695,False,34.43
1608,339,1,1922.7,15,1773,2023-07-30,East,Debit Card,Electronics,Smartwatches,SkyNet,1441.22,1922.7,1441.22,481.48,288.405,False,25.04
1608,369,3,2114.4,40,1773,2023-07-30,East,Debit Card,Electronics,Mobile Phones,SkyNet,2420.42,6343.200000000001,7261.26,-918.0599999999995,2537.28,True,-14.47
1609,16,1,77.35,15,1665,2024-08-22,North,Debit Card,Clothing,Women's Wear,UrbanFit,47.31,77.35,47.31,30.039999999999992,11.6025,False,38.84
1609,230,1,27.0,0,1665,2024-08-22,North,Debit Card,Books,Fiction,PageTurner,12.96,27.0,12.96,14.04,0.0,False,52.0
1609,29,1,42.0,0,1665,2024-08-22,North,Debit Card,Books,Non-Fiction,WordCraft,18.52,42.0,18.52,23.48,0.0,False,55.9
1610,459,1,212.0,20,83,2023-07-03,South,UPI,Clothing,Men's Wear,TrendSetter,115.93,212.0,115.93,96.07,42.4,False,45.32
1611,269,2,193.8,15,706,2023-10-02,West,UPI,Clothing,Accessories,ClassicWear,116.77,387.6,233.54,154.06000000000003,58.14,False,39.75
1611,461,1,162.0,0,706,2023-10-02,West,UPI,Clothing,Kids' Wear,TrendSetter,74.63,162.0,74.63,87.37,0.0,True,53.93
1612,177,3,29.0,0,1239,2023-10-04,West,COD,Books,Comics,LearnHub,10.83,87.0,32.49,54.51,0.0,False,62.66
1612,227,1,551.0,0,1239,2023-10-04,West,COD,Home & Kitchen,Decor,HomeEase,314.77,551.0,314.77,236.23000000000002,0.0,False,42.87
1613,379,3,2372.0,20,1372,2024-05-15,South,UPI,Electronics,Mobile Phones,SkyNet,1823.79,7116.0,5471.37,1644.63,1423.2,False,23.11
1613,496,2,394.0,0,1372,2024-05-15,South,UPI,Sports & Outdoors,Cycling,SportMax,207.6,788.0,415.2,372.8,0.0,False,47.31
1613,439,1,291.0,0,1372,2024-05-15,South,UPI,Home & Kitchen,Bedding,LivingSpace,183.71,291.0,183.71,107.28999999999999,0.0,False,36.87
1614,104,1,19.95,5,1773,2024-08-16,East,Debit Card,Books,Comics,KnowledgeFirst,7.58,19.95,7.58,12.37,0.9975,False,62.01
1615,253,1,116.1,10,1773,2023-01-07,East,Net Banking,Home & Kitchen,Cookware,LivingSpace,73.61,116.1,73.61,42.489999999999995,11.61,False,36.6
1615,227,1,551.0,0,1773,2023-01-07,East,Net Banking,Home & Kitchen,Decor,HomeEase,314.77,551.0,314.77,236.23000000000002,0.0,False,42.87
1616,360,2,1541.8,35,1574,2023-03-28,West,UPI,Electronics,Cameras,TechPro,1352.82,3083.6,2705.64,377.96000000000004,1079.26,True,12.26
1616,389,1,464.1,35,1574,2023-03-28,West,UPI,Home & Kitchen,Furniture,ComfortPro,404.6,464.1,404.6,59.5,162.435,False,12.82
1616,334,1,202.3,15,1574,2023-03-28,West,UPI,Clothing,Women's Wear,ClassicWear,117.26,202.3,117.26,85.04,30.345,False,42.04
1616,304,3,330.75,25,1574,2023-03-28,West,UPI,Sports & Outdoors,Team Sports,FitLife,204.13,992.25,612.39,379.86,248.0625,False,38.28
1617,12,2,1347.75,25,580,2024-05-13,East,UPI,Electronics,Smartwatches,TechPro,1899.61,2695.5,3799.22,-1103.7199999999998,673.875,True,-40.95
1617,357,1,185.3,15,580,2024-05-13,East,UPI,Home & Kitchen,Storage,LivingSpace,126.72,185.3,126.72,58.58000000000001,27.795,False,31.61
1618,128,1,198.55,5,781,2024-05-31,North,UPI,Clothing,Accessories,StyleCraft,83.72,198.55,83.72,114.83000000000001,9.9275,False,57.83
1619,355,3,1931.3,30,813,2023-03-29,North,UPI,Electronics,Mobile Phones,NovaTech,1718.75,5793.9,5156.25,637.6499999999996,1738.17,False,11.01
1620,44,1,1022.0,0,670,2023-11-12,East,Debit Card,Electronics,Cameras,SkyNet,626.52,1022.0,626.52,395.48,0.0,True,38.7
1621,249,1,219.2,20,1372,2024-02-06,North,Credit Card,Clothing,Men's Wear,StyleCraft,111.2,219.2,111.2,107.99999999999999,43.84,False,49.27
1621,351,1,24.7,5,1372,2024-02-06,North,Credit Card,Books,Comics,PageTurner,12.11,24.7,12.11,12.59,1.235,False,50.97
1621,235,2,488.7,10,1372,2024-02-06,North,Credit Card,Sports & Outdoors,Camping,TrailBlazer,282.94,977.4,565.88,411.52,97.74,False,42.1
1622,129,3,31.5,10,286,2024-09-16,East,COD,Books,Comics,PageTurner,17.18,94.5,51.54,42.96,9.45,False,45.46
1622,127,1,199.5,5,286,2024-09-16,East,COD,Sports & Outdoors,Yoga,ActiveGear,112.24,199.5,112.24,87.26,9.975,False,43.74
1622,228,2,37.0,0,286,2024-09-16,East,COD,Books,Non-Fiction,KnowledgeFirst,17.2,74.0,34.4,39.6,0.0,False,53.51
1623,392,1,172.8,10,61,2024-07-07,South,UPI,Clothing,Accessories,UrbanFit,197.57,172.8,197.57,-24.769999999999982,17.28,True,-14.33
1624,249,1,232.9,15,1033,2024-06-11,North,Net Banking,Clothing,Men's Wear,StyleCraft,111.2,232.9,111.2,121.7,34.935,False,52.25
1625,408,3,110.0,0,1563,2023-10-02,West,UPI,Clothing,Footwear,ClassicWear,52.04,330.0,156.12,173.88,0.0,False,52.69
1626,99,1,128.0,20,732,2024-07-02,East,Net Banking,Clothing,Footwear,ClassicWear,76.66,128.0,76.66,51.34,25.6,False,40.11
1626,425,1,80.0,0,732,2024-07-02,East,Net Banking,Home & Kitchen,Storage,ComfortPro,50.34,80.0,50.34,29.659999999999997,0.0,False,37.07
1626,348,2,254.15,15,732,2024-07-02,East,Net Banking,Clothing,Men's Wear,FashionHub,154.15,508.3,308.3,200.0,76.245,False,39.35
1627,175,2,584.0,0,1033,2024-05-01,North,UPI,Sports & Outdoors,Team Sports,TrailBlazer,270.6,1168.0,541.2,626.8,0.0,False,53.66
1627,174,1,264.0,0,1033,2024-05-01,North,UPI,Clothing,Footwear,ClassicWear,121.64,264.0,121.64,142.36,0.0,False,53.92
1627,465,1,143.0,0,1033,2024-05-01,North,UPI,Clothing,Kids' Wear,ClassicWear,66.78,143.0,66.78,76.22,0.0,False,53.3
1628,52,2,174.0,0,1372,2023-02-14,East,Credit Card,Clothing,Kids' Wear,StyleCraft,80.31,348.0,160.62,187.38,0.0,False,53.84
1628,262,2,1751.25,25,1372,2023-02-14,East,Credit Card,Electronics,Cameras,NovaTech,1416.23,3502.5,2832.46,670.04,875.625,False,19.13
1628,108,1,45.6,5,1372,2023-02-14,East,Credit Card,Books,Comics,LearnHub,19.36,45.6,19.36,26.240000000000002,2.28,False,57.54
1629,433,3,18.0,10,1149,2024-08-25,South,UPI,Books,Fiction,PageTurner,8.41,54.0,25.23,28.77,5.4,False,53.28
1629,203,1,249.9,15,1149,2024-08-25,South,UPI,Home & Kitchen,Cookware,DreamHome,162.8,249.9,162.8,87.1,37.485,False,34.85
1630,269,1,228.0,0,1773,2023-07-14,East,UPI,Clothing,Accessories,ClassicWear,116.77,228.0,116.77,111.23,0.0,False,48.79
1630,494,1,2008.3,30,1773,2023-07-14,East,UPI,Electronics,Mobile Phones,TechPro,1721.75,2008.3,1721.75,286.54999999999995,602.49,False,14.27
1630,316,1,105.4,15,1773,2023-07-14,East,UPI,Home & Kitchen,Storage,DreamHome,65.56,105.4,65.56,39.84,15.81,False,37.8
1631,101,1,147.9,15,291,2023-08-02,North,Wallet,Sports & Outdoors,Fitness,TrailBlazer,174.81,147.9,174.81,-26.909999999999997,22.185,False,-18.19
1631,493,3,460.8,10,291,2023-08-02,North,Wallet,Home & Kitchen,Bedding,KitchenKing,305.98,1382.4,917.94,464.46000000000004,138.24,False,33.6
1631,173,2,59.0,0,291,2023-08-02,North,Wallet,Sports & Outdoors,Team Sports,ActiveGear,28.44,118.0,56.88,61.12,0.0,False,51.8
1631,408,1,93.5,15,291,2023-08-02,North,Wallet,Clothing,Footwear,ClassicWear,52.04,93.5,52.04,41.46,14.025,True,44.34
1632,325,1,14.4,10,421,2024-03-25,South,UPI,Books,Fiction,StoryHouse,6.71,14.4,6.71,7.69,1.44,False,53.4
1633,379,1,1779.0,40,961,2023-03-12,East,Debit Card,Electronics,Mobile Phones,SkyNet,1823.79,1779.0,1823.79,-44.789999999999964,711.6,False,-2.52
1633,341,1,258.0,0,961,2023-03-12,East,Debit Card,Clothing,Kids' Wear,StyleCraft,130.26,258.0,130.26,127.74000000000001,0.0,False,49.51
1633,295,1,122.4,10,961,2023-03-12,East,Debit Card,Clothing,Women's Wear,TrendSetter,63.22,122.4,63.22,59.18000000000001,12.24,False,48.35
1633,500,1,92.65,15,961,2023-03-12,East,Debit Card,Home & Kitchen,Bedding,DreamHome,56.76,92.65,56.76,35.89000000000001,13.8975,False,38.74
1634,439,1,291.0,0,1962,2024-04-14,North,COD,Home & Kitchen,Bedding,LivingSpace,183.71,291.0,183.71,107.28999999999999,0.0,True,36.87
1634,340,1,2327.25,25,1962,2024-04-14,North,COD,Electronics,Laptops,SkyNet,1897.92,2327.25,1897.92,429.3299999999999,581.8125,False,18.45
1635,402,1,355.3,15,286,2024-05-13,East,Net Banking,Sports & Outdoors,Yoga,SportMax,219.71,355.3,219.71,135.59,53.295,False,38.16
1636,136,1,46.0,0,1372,2023-11-15,South,Credit Card,Clothing,Men's Wear,FashionHub,19.0,46.0,19.0,27.0,0.0,False,58.7
1636,149,2,425.0,0,1372,2023-11-15,South,Credit Card,Sports & Outdoors,Fitness,FitLife,194.74,850.0,389.48,460.52,0.0,False,54.18
1636,415,1,240.35,5,1372,2023-11-15,South,Credit Card,Home & Kitchen,Bedding,HomeEase,146.48,240.35,146.48,93.87,12.0175,False,39.06
