order_id,order_date,year,quarter,month,region,payment_mode,category,sub_category,brand,product_id,quantity,revenue,profit,discount,margin_pct,is_return
3033,2024-04-20,2024,2,4,East,UPI,Home & Kitchen,Cookware,DreamHome,203,2,499.8,174.2,15,34.85,False
3034,2024-12-26,2024,4,12,West,UPI,Clothing,Footwear,ClassicWear,117,1,92.0,49.47,0,53.77,False
3035,2024-07-22,2024,3,7,East,UPI,Home & Kitchen,Cookware,HomeEase,60,1,407.0,167.09,0,41.05,False
3036,2023-08-04,2023,3,8,South,Credit Card,Books,Educational,StoryHouse,376,2,55.1,30.060000000000002,5,54.56,False
3036,2023-08-04,2023,3,8,South,Credit Card,Books,Educational,PageTurner,346,1,35.1,17.060000000000002,10,48.6,False
3037,2024-12-08,2024,4,12,North,UPI,Home & Kitchen,Storage,DreamHome,222,1,436.0,215.41,0,49.41,False
3037,2024-12-08,2024,4,12,North,UPI,Home & Kitchen,Storage,DreamHome,323,1,43.7,18.78,5,42.97,False
3037,2024-12-08,2024,4,12,North,UPI,Sports & Outdoors,Cycling,ActiveGear,407,1,199.5,74.18,5,37.18,False
3038,2024-10-19,2024,4,10,North,Debit Card,Clothing,Footwear,ClassicWear,99,1,128.0,51.34,20,40.11,False
3038,2024-10-19,2024,4,10,North,Debit Card,Sports & Outdoors,Team Sports,TrailBlazer,391,1,133.95,70.48999999999998,5,52.62,True
3038,2024-10-19,2024,4,10,North,Debit Card,Clothing,Men's Wear,UrbanFit,472,1,126.65,58.83000000000001,15,46.45,False
3039,2023-10-27,2023,4,10,North,UPI,Electronics,Cameras,TechPro,360,3,5692.799999999999,1634.3399999999992,20,28.71,True
3040,2024-11-15,2024,4,11,North,Debit Card,Clothing,Men's Wear,UrbanFit,24,2,258.4,115.25999999999999,5,44.61,False
3041,2024-10-18,2024,4,10,West,UPI,Books,Fiction,StoryHouse,107,1,18.7,8.559999999999999,15,45.78,False
3042,2023-11-14,2023,4,11,South,UPI,Sports & Outdoors,Cycling,OutdoorPro,491,1,384.75,180.13,5,46.82,False
3042,2023-11-14,2023,4,11,South,UPI,Books,Educational,KnowledgeFirst,6,2,76.0,45.379999999999995,5,59.71,False
3043,2023-12-30,2023,4,12,South,UPI,Books,Educational,PageTurner,492,2,78.0,46.22,0,59.26,False
3043,2023-12-30,2023,4,12,South,UPI,Home & Kitchen,Decor,HomeEase,62,2,767.6,349.46000000000004,5,45.53,False
3043,2023-12-30,2023,4,12,South,UPI,Clothing,Women's Wear,FashionHub,412,2,41.4,16.7,10,40.34,False
3043,2023-12-30,2023,4,12,South,UPI,Home & Kitchen,Decor,LivingSpace,73,2,1482.0,586.98,0,39.61,True
3044,2024-11-16,2024,4,11,East,Net Banking,Clothing,Men's Wear,FashionHub,136,1,41.4,22.4,10,54.11,False
3044,2024-11-16,2024,4,11,East,Net Banking,Electronics,Laptops,NovaTech,27,2,903.0,195.58000000000004,25,21.66,False
3045,2024-08-05,2024,3,8,West,Credit Card,Sports & Outdoors,Fitness,TrailBlazer,101,1,139.2,-35.610000000000014,20,-25.58,False
3046,2024-03-03,2024,1,3,South,COD,Clothing,Men's Wear,FashionHub,301,1,212.4,100.86,10,47.49,True
3047,2023-06-07,2023,2,6,South,Wallet,Electronics,Cameras,TechPro,360,1,1779.0,426.18000000000006,25,23.96,False
3048,2023-09-11,2023,3,9,East,Credit Card,Clothing,Men's Wear,ClassicWear,447,2,168.0,81.52,20,48.52,False
3048,2023-09-11,2023,3,9,East,Credit Card,Clothing,Accessories,FashionHub,9,1,112.1,51.089999999999996,5,45.58,False
3048,2023-09-11,2023,3,9,East,Credit Card,Books,Non-Fiction,LearnHub,95,2,117.8,59.379999999999995,5,50.41,False
3049,2023-07-27,2023,3,7,West,COD,Electronics,Mobile Phones,Electra,81,3,4728.6,-663.6899999999996,40,-14.04,False
3050,2024-12-03,2024,4,12,North,Debit Card,Clothing,Footwear,ClassicWear,174,1,224.4,102.76,15,45.79,False
3050,2024-12-03,2024,4,12,North,Debit Card,Clothing,Women's Wear,TrendSetter,411,3,337.5,137.54999999999998,10,40.76,False
3051,2024-03-31,2024,1,3,West,UPI,Clothing,Men's Wear,ClassicWear,257,1,207.0,106.2,0,51.3,False
3052,2024-09-07,2024,3,9,North,UPI,Clothing,Men's Wear,FashionHub,348,1,284.05,129.9,5,45.73,False
3053,2024-12-14,2024,4,12,West,Net Banking,Electronics,Mobile Phones,ZoomTech,1,2,3174.6,-8.700000000000273,45,-0.27,True
3053,2024-12-14,2024,4,12,West,Net Banking,Books,Non-Fiction,StoryHouse,153,1,30.0,15.88,0,52.93,True
3053,2024-12-14,2024,4,12,West,Net Banking,Home & Kitchen,Storage,HomeEase,290,3,1761.75,403.9499999999998,25,22.93,False
3054,2023-03-13,2023,1,3,South,UPI,Sports & Outdoors,Cycling,OutdoorPro,82,2,142.0,69.36,0,48.85,True
3054,2023-03-13,2023,1,3,South,UPI,Electronics,Cameras,Electra,45,1,2072.25,550.1700000000001,25,26.55,True
3054,2023-03-13,2023,1,3,South,UPI,Clothing,Women's Wear,ClassicWear,282,1,277.4,143.81999999999996,5,51.85,False
3055,2023-02-12,2023,1,2,East,UPI,Sports & Outdoors,Fitness,SportMax,315,1,536.0,220.97000000000003,0,41.23,True
3056,2024-05-05,2024,2,5,West,Debit Card,Clothing,Men's Wear,TrendSetter,92,1,162.4,58.16000000000001,20,35.81,False
3056,2024-05-05,2024,2,5,West,Debit Card,Home & Kitchen,Furniture,HomeEase,363,1,294.5,120.59,5,40.95,False
3057,2023-06-27,2023,2,6,West,Credit Card,Clothing,Men's Wear,FashionHub,372,1,182.7,71.89999999999999,10,39.35,False
3057,2023-06-27,2023,2,6,West,Credit Card,Clothing,Accessories,TrendSetter,484,1,75.0,43.69,0,58.25,False
3058,2023-03-11,2023,1,3,North,Credit Card,Home & Kitchen,Decor,ComfortPro,398,1,277.95,109.81,15,39.51,False
3058,2023-03-11,2023,1,3,North,Credit Card,Electronics,Headphones,TechPro,33,1,2067.75,343.47,25,16.61,False
3058,2023-03-11,2023,1,3,North,Credit Card,Clothing,Men's Wear,FashionHub,372,3,609.0,276.6,0,45.42,False
3058,2023-03-11,2023,1,3,North,Credit Card,Electronics,Mobile Phones,NovaTech,102,2,8008.2,3092.7799999999997,10,38.62,False
3059,2024-01-20,2024,1,1,South,UPI,Books,Magazines,KnowledgeFirst,271,1,71.1,34.059999999999995,10,47.9,False
3060,2023-11-13,2023,4,11,West,Debit Card,Electronics,Smartwatches,NovaTech,204,1,1638.8,430.90999999999985,15,26.29,False
3060,2023-11-13,2023,4,11,West,Debit Card,Books,Comics,PageTurner,129,1,35.0,17.82,0,50.91,False
3060,2023-11-13,2023,4,11,West,Debit Card,Clothing,Footwear,UrbanFit,110,1,57.8,23.0,15,39.79,False
3061,2023-04-02,2023,2,4,West,Debit Card,Books,Magazines,WordCraft,182,1,56.0,34.769999999999996,0,62.09,True
3061,2023-04-02,2023,2,4,West,Debit Card,Sports & Outdoors,Fitness,SportMax,429,1,270.4,91.24999999999997,20,33.75,False
3062,2024-04-28,2024,2,4,East,COD,Books,Non-Fiction,StoryHouse,153,1,30.0,15.88,0,52.93,True
3062,2024-04-28,2024,2,4,East,COD,Books,Educational,LearnHub,322,1,36.0,19.11,10,53.08,False
3062,2024-04-28,2024,2,4,East,COD,Electronics,Smartwatches,ZoomTech,417,1,2988.0,669.3000000000002,10,22.4,True
3062,2024-04-28,2024,2,4,East,COD,Clothing,Accessories,StyleCraft,64,2,527.4,265.9,10,50.42,False
3062,2024-04-28,2024,2,4,East,COD,Home & Kitchen,Decor,HomeEase,296,3,469.79999999999995,202.97999999999996,10,43.21,False
3063,2023-07-18,2023,3,7,West,UPI,Clothing,Women's Wear,ClassicWear,282,1,248.2,114.61999999999998,15,46.18,False
3064,2024-02-24,2024,1,2,West,Credit Card,Clothing,Accessories,ClassicWear,390,1,109.8,57.519999999999996,10,52.39,False
3064,2024-02-24,2024,1,2,West,Credit Card,Books,Magazines,PageTurner,169,1,28.0,15.22,0,54.36,False
3064,2024-02-24,2024,1,2,West,Credit Card,Sports & Outdoors,Team Sports,ActiveGear,267,3,285.6,90.78000000000003,15,31.79,False
3065,2024-09-06,2024,3,9,West,Credit Card,Electronics,Laptops,SkyNet,345,1,2082.4,304.49,20,14.62,False
3065,2024-09-06,2024,3,9,West,Credit Card,Home & Kitchen,Decor,HomeEase,227,1,551.0,236.23000000000002,0,42.87,False
3066,2025-02-27,2025,1,2,South,UPI,Sports & Outdoors,Camping,SportMax,191,1,417.0,224.49,0,53.83,False
3066,2025-02-27,2025,1,2,South,UPI,Home & Kitchen,Decor,ComfortPro,398,1,327.0,158.86,0,48.58,False
3067,2023-06-26,2023,2,6,West,Credit Card,Clothing,Women's Wear,FashionHub,412,1,19.55,7.200000000000001,15,36.83,False
3067,2023-06-26,2023,2,6,West,Credit Card,Home & Kitchen,Furniture,ComfortPro,83,1,347.1,8.310000000000002,35,2.39,False
3068,2024-02-19,2024,1,2,South,Debit Card,Home & Kitchen,Furniture,KitchenKing,455,2,342.0,160.66,5,46.98,False
3068,2024-02-19,2024,1,2,South,Debit Card,Sports & Outdoors,Yoga,SportMax,93,2,164.0,71.88,0,43.83,False
3069,2024-02-04,2024,1,2,North,UPI,Electronics,Smartwatches,Electra,19,1,2347.15,276.77,35,11.79,True
3070,2023-04-16,2023,2,4,West,Credit Card,Clothing,Men's Wear,StyleCraft,94,1,26.4,12.549999999999999,20,47.54,False
3070,2023-04-16,2023,2,4,West,Credit Card,Home & Kitchen,Storage,KitchenKing,121,2,865.3,291.0,15,33.63,False
3070,2023-04-16,2023,2,4,West,Credit Card,Electronics,Laptops,Electra,232,1,1663.2,-178.77999999999997,40,-10.75,False
3070,2023-04-16,2023,2,4,West,Credit Card,Electronics,Mobile Phones,SkyNet,369,2,5286.0,445.15999999999985,25,8.42,False
3070,2023-04-16,2023,2,4,West,Credit Card,Clothing,Accessories,ClassicWear,269,1,216.6,99.83,5,46.09,False
3071,2023-10-13,2023,4,10,East,COD,Sports & Outdoors,Fitness,SportMax,315,3,1366.8000000000002,421.71000000000026,15,30.85,False
3071,2023-10-13,2023,4,10,East,COD,Books,Fiction,StoryHouse,325,3,48.0,27.87,0,58.06,False
3071,2023-10-13,2023,4,10,East,COD,Clothing,Accessories,TrendSetter,225,1,123.5,69.68,5,56.42,True
3072,2024-06-13,2024,2,6,West,UPI,Home & Kitchen,Furniture,ComfortPro,319,1,705.0,292.02,0,41.42,False
3073,2023-10-03,2023,4,10,West,Debit Card,Clothing,Footwear,TrendSetter,79,1,95.95,48.74,5,50.8,False
3074,2023-01-14,2023,1,1,West,Debit Card,Home & Kitchen,Bedding,LivingSpace,439,1,232.8,49.09,20,21.09,False
3074,2023-01-14,2023,1,1,West,Debit Card,Electronics,Smartwatches,NovaTech,204,3,4338.0,714.3299999999999,25,16.47,False
3074,2023-01-14,2023,1,1,West,Debit Card,Books,Educational,LearnHub,309,1,31.5,-6.030000000000001,10,-19.14,False
3074,2023-01-14,2023,1,1,West,Debit Card,Clothing,Kids' Wear,TrendSetter,277,1,51.3,21.349999999999998,10,41.62,False
3074,2023-01-14,2023,1,1,West,Debit Card,Electronics,Laptops,Electra,448,1,1750.45,106.59000000000015,35,6.09,False
3075,2023-01-24,2023,1,1,West,Credit Card,Sports & Outdoors,Fitness,ActiveGear,326,1,126.9,60.02000000000001,10,47.3,False
3075,2023-01-24,2023,1,1,West,Credit Card,Clothing,Accessories,StyleCraft,246,1,98.0,52.72,0,53.8,False
3075,2023-01-24,2023,1,1,West,Credit Card,Home & Kitchen,Bedding,HomeEase,151,2,674.9,240.27999999999997,15,35.6,False
3076,2023-12-02,2023,4,12,West,UPI,Books,Fiction,KnowledgeFirst,362,1,30.0,18.67,0,62.23,False
3076,2023-12-02,2023,4,12,West,UPI,Clothing,Kids' Wear,UrbanFit,172,1,32.3,12.479999999999997,15,38.64,False
3076,2023-12-02,2023,4,12,West,UPI,Home & Kitchen,Storage,KitchenKing,80,1,388.0,87.73000000000002,20,22.61,False
3077,2023-04-22,2023,2,4,West,Debit Card,Sports & Outdoors,Cycling,FitLife,32,3,891.0,478.53,0,53.71,False
3077,2023-04-22,2023,2,4,West,Debit Card,Home & Kitchen,Storage,KitchenKing,121,1,407.2,120.05000000000001,20,29.48,True
3077,2023-04-22,2023,2,4,West,Debit Card,Books,Comics,WordCraft,133,1,60.35,34.71,15,57.51,False
3078,2023-09-20,2023,3,9,West,UPI,Sports & Outdoors,Cycling,SportMax,396,1,251.25,99.32,25,39.53,False
3078,2023-09-20,2023,3,9,West,UPI,Clothing,Accessories,FashionHub,237,1,80.1,39.699999999999996,10,49.56,False
3078,2023-09-20,2023,3,9,West,UPI,Clothing,Kids' Wear,UrbanFit,343,1,158.4,-48.96000000000001,20,-30.91,True
3078,2023-09-20,2023,3,9,West,UPI,Home & Kitchen,Decor,ComfortPro,398,3,735.75,231.33000000000004,25,31.44,False
3078,2023-09-20,2023,3,9,West,UPI,Clothing,Accessories,ClassicWear,118,1,28.0,14.96,0,53.43,False
3079,2023-09-20,2023,3,9,East,Credit Card,Electronics,Mobile Phones,NovaTech,102,1,3781.65,1323.94,15,35.01,False
3079,2023-09-20,2023,3,9,East,Credit Card,Home & Kitchen,Decor,LivingSpace,63,1,478.8,169.96000000000004,10,35.5,False
3080,2023-09-13,2023,3,9,South,Debit Card,Clothing,Men's Wear,StyleCraft,247,1,249.0,133.11,0,53.46,False
3080,2023-09-13,2023,3,9,South,Debit Card,Clothing,Women's Wear,UrbanFit,162,2,275.5,124.72,5,45.27,False
3080,2023-09-13,2023,3,9,South,Debit Card,Clothing,Kids' Wear,TrendSetter,244,1,71.25,35.95,5,50.46,True
3080,2023-09-13,2023,3,9,South,Debit Card,Home & Kitchen,Bedding,DreamHome,115,1,522.0,242.82999999999998,0,46.52,False
3080,2023-09-13,2023,3,9,South,Debit Card,Clothing,Kids' Wear,TrendSetter,244,1,67.5,32.2,10,47.7,True
3081,2023-07-04,2023,3,7,South,Credit Card,Sports & Outdoors,Cycling,FitLife,32,2,534.6,259.62,10,48.56,False
3081,2023-07-04,2023,3,7,South,Credit Card,Home & Kitchen,Cookware,KitchenKing,142,1,662.4,194.39999999999998,10,29.35,False
3082,2024-02-06,2024,1,2,East,UPI,Electronics,Headphones,NovaTech,286,2,5612.8,1244.8600000000006,20,22.18,False
3082,2024-02-06,2024,1,2,East,UPI,Sports & Outdoors,Yoga,TrailBlazer,156,1,89.3,42.529999999999994,5,47.63,False
3083,2024-10-18,2024,4,10,North,UPI,Sports & Outdoors,Fitness,TrailBlazer,480,1,114.75,52.48,15,45.73,False
3083,2024-10-18,2024,4,10,North,UPI,Sports & Outdoors,Cycling,SportMax,396,1,301.5,149.57,10,49.61,False
3083,2024-10-18,2024,4,10,North,UPI,Clothing,Women's Wear,StyleCraft,308,1,195.0,115.72,0,59.34,True
3084,2024-02-24,2024,1,2,West,Wallet,Sports & Outdoors,Team Sports,TrailBlazer,195,1,299.0,160.73,0,53.76,False
3085,2023-11-25,2023,4,11,North,COD,Books,Educational,PageTurner,337,1,36.0,18.96,0,52.67,False
3085,2023-11-25,2023,4,11,North,COD,Sports & Outdoors,Yoga,OutdoorPro,310,1,27.0,14.03,0,51.96,True
3085,2023-11-25,2023,4,11,North,COD,Electronics,Cameras,Electra,45,2,4420.8,1376.6400000000003,20,31.14,False
3086,2024-09-13,2024,3,9,West,Debit Card,Clothing,Accessories,UrbanFit,154,1,72.8,28.89,20,39.68,False
3086,2024-09-13,2024,3,9,West,Debit Card,Sports & Outdoors,Yoga,SportMax,402,1,355.3,135.59,15,38.16,False
3087,2024-11-14,2024,4,11,North,COD,Sports & Outdoors,Yoga,ActiveGear,452,1,136.8,64.97000000000001,5,47.49,False
3087,2024-11-14,2024,4,11,North,COD,Electronics,Smartwatches,ZoomTech,417,1,1992.0,-326.6999999999998,40,-16.4,True
3088,2023-12-04,2023,4,12,West,Credit Card,Clothing,Accessories,StyleCraft,395,1,168.0,46.010000000000005,25,27.39,False
3088,2023-12-04,2023,4,12,West,Credit Card,Home & Kitchen,Bedding,KitchenKing,444,1,230.4,47.48000000000002,20,20.61,False
3088,2023-12-04,2023,4,12,West,Credit Card,Electronics,Headphones,ZoomTech,445,2,2397.0,578.1199999999999,15,24.12,False
3088,2023-12-04,2023,4,12,West,Credit Card,Clothing,Men's Wear,StyleCraft,352,2,342.4,111.99999999999997,20,32.71,False
3089,2023-05-10,2023,2,5,West,Debit Card,Home & Kitchen,Storage,KitchenKing,121,1,432.65,145.5,15,33.63,False
3090,2023-01-16,2023,1,1,North,UPI,Books,Educational,LearnHub,322,1,40.0,23.11,0,57.78,False
3090,2023-01-16,2023,1,1,North,UPI,Clothing,Men's Wear,FashionHub,72,2,178.0,102.22,0,57.43,False
3091,2023-04-26,2023,2,4,North,Wallet,Books,Non-Fiction,PageTurner,224,2,98.0,54.32,0,55.43,False
3092,2023-06-14,2023,2,6,North,Credit Card,Clothing,Accessories,ClassicWear,336,1,95.95,42.06,5,43.84,False
3092,2023-06-14,2023,2,6,North,Credit Card,Clothing,Women's Wear,StyleCraft,176,1,130.9,48.08000000000001,15,36.73,False
3092,2023-06-14,2023,2,6,North,Credit Card,Sports & Outdoors,Yoga,TrailBlazer,57,2,277.2,126.01999999999998,10,45.46,False
3092,2023-06-14,2023,2,6,North,Credit Card,Clothing,Men's Wear,FashionHub,372,1,172.55,61.750000000000014,15,35.79,False
3093,2024-06-17,2024,2,6,South,COD,Electronics,Mobile Phones,SkyNet,200,1,1228.8,336.55999999999995,20,27.39,False
3094,2024-05-10,2024,2,5,West,Credit Card,Clothing,Accessories,UrbanFit,321,2,130.0,60.86,0,46.82,False
3095,2023-08-21,2023,3,8,South,COD,Sports & Outdoors,Cycling,OutdoorPro,226,1,99.0,52.54,0,53.07,True
3095,2023-08-21,2023,3,8,South,COD,Books,Non-Fiction,PageTurner,476,1,51.3,29.549999999999997,10,57.6,False
3096,2023-12-22,2023,4,12,South,COD,Books,Educational,KnowledgeFirst,446,2,99.0,50.54,10,51.05,False
3096,2023-12-22,2023,4,12,South,COD,Clothing,Women's Wear,UrbanFit,468,1,128.0,73.31,0,57.27,False
3096,2023-12-22,2023,4,12,South,COD,Clothing,Footwear,ClassicWear,117,1,78.2,35.67,15,45.61,False
3097,2023-09-07,2023,3,9,West,Net Banking,Electronics,Smartwatches,NovaTech,291,1,1131.2,188.38,20,16.65,False
3097,2023-09-07,2023,3,9,West,Net Banking,Books,Non-Fiction,KnowledgeFirst,56,3,102.0,44.61,15,43.74,False
3098,2024-11-13,2024,4,11,West,Credit Card,Clothing,Men's Wear,UrbanFit,213,1,89.25,27.340000000000003,25,30.63,True
3098,2024-11-13,2024,4,11,West,Credit Card,Clothing,Kids' Wear,StyleCraft,120,1,219.2,106.49999999999999,20,48.59,False
3098,2024-11-13,2024,4,11,West,Credit Card,Sports & Outdoors,Camping,TrailBlazer,453,1,392.0,158.22,0,40.36,False
3098,2024-11-13,2024,4,11,West,Credit Card,Sports & Outdoors,Yoga,TrailBlazer,312,2,140.0,75.6,0,54.0,False
3099,2023-05-17,2023,2,5,West,Debit Card,Electronics,Headphones,NovaTech,286,1,2104.8,-79.16999999999962,40,-3.76,False
3100,2023-08-22,2023,3,8,North,Credit Card,Electronics,Smartwatches,ZoomTech,419,2,3783.0,290.84000000000015,25,7.69,True
3101,2023-10-27,2023,4,10,East,UPI,Home & Kitchen,Decor,KitchenKing,171,1,673.2,162.47000000000003,15,24.13,False
3101,2023-10-27,2023,4,10,East,UPI,Electronics,Laptops,SkyNet,340,1,2016.95,119.02999999999997,35,5.9,False
3101,2023-10-27,2023,4,10,East,UPI,Electronics,Smartwatches,ZoomTech,419,1,1891.5,145.42000000000007,25,7.69,True
3101,2023-10-27,2023,4,10,East,UPI,Sports & Outdoors,Camping,TrailBlazer,124,2,794.2,316.76000000000005,5,39.88,False
3102,2024-10-22,2024,4,10,North,Debit Card,Electronics,Cameras,NovaTech,223,2,1879.2,527.48,10,28.07,True
3102,2024-10-22,2024,4,10,North,Debit Card,Home & Kitchen,Bedding,HomeEase,58,3,749.55,325.22999999999996,5,43.39,False
3103,2023-11-22,2023,4,11,East,COD,Clothing,Accessories,TrendSetter,294,1,33.0,18.89,0,57.24,False
3103,2023-11-22,2023,4,11,East,COD,Clothing,Accessories,ClassicWear,209,3,638.4000000000001,327.0900000000001,5,51.24,False
3103,2023-11-22,2023,4,11,East,COD,Sports & Outdoors,Yoga,FitLife,3,1,500.65,201.70999999999998,15,40.29,False
3104,2023-01-17,2023,1,1,East,Wallet,Clothing,Footwear,StyleCraft,202,2,178.2,71.32,10,40.02,False
3105,2023-03-23,2023,1,3,North,COD,Home & Kitchen,Furniture,DreamHome,423,1,68.0,19.14,15,28.15,False
3105,2023-03-23,2023,1,3,North,COD,Clothing,Footwear,TrendSetter,79,1,75.75,28.54,25,37.68,True
3105,2023-03-23,2023,1,3,North,COD,Electronics,Laptops,TechPro,132,3,10350.45,1836.4800000000014,15,17.74,True
3106,2023-03-28,2023,1,3,West,Net Banking,Clothing,Kids' Wear,ClassicWear,465,1,128.7,61.91999999999999,10,48.11,False
3107,2025-02-02,2025,1,2,South,Debit Card,Sports & Outdoors,Team Sports,OutdoorPro,215,2,469.2,139.83999999999997,15,29.8,False
3108,2024-08-05,2024,3,8,South,UPI,Clothing,Accessories,ClassicWear,269,1,205.2,88.42999999999999,10,43.09,False
3108,2024-08-05,2024,3,8,South,UPI,Books,Magazines,KnowledgeFirst,271,1,79.0,41.96,0,53.11,False
3109,2024-06-28,2024,2,6,West,COD,Sports & Outdoors,Cycling,OutdoorPro,470,1,50.15,17.490000000000002,15,34.88,False
3109,2024-06-28,2024,2,6,West,COD,Clothing,Kids' Wear,TrendSetter,327,2,302.0,147.74,0,48.92,True
3109,2024-06-28,2024,2,6,West,COD,Electronics,Laptops,TechPro,132,1,1420.65,-1417.3399999999997,65,-99.77,True
3109,2024-06-28,2024,2,6,West,COD,Clothing,Footwear,FashionHub,314,2,188.0,-16.620000000000005,0,-8.84,False
3110,2024-02-28,2024,1,2,West,Debit Card,Sports & Outdoors,Yoga,OutdoorPro,310,1,22.95,9.979999999999999,15,43.49,False
3111,2023-11-02,2023,4,11,West,UPI,Clothing,Men's Wear,UrbanFit,68,1,37.0,20.14,0,54.43,False
3112,2023-12-21,2023,4,12,South,COD,Clothing,Men's Wear,TrendSetter,116,1,170.05,76.33000000000001,5,44.89,False
3112,2023-12-21,2023,4,12,South,COD,Home & Kitchen,Decor,LivingSpace,463,1,185.0,65.56,0,35.44,True
3113,2023-07-23,2023,3,7,East,COD,Sports & Outdoors,Camping,FitLife,458,1,189.9,66.62,10,35.08,False
3113,2023-07-23,2023,3,7,East,COD,Books,Comics,WordCraft,146,2,96.0,60.02,0,62.52,True
3114,2024-12-08,2024,4,12,South,Credit Card,Clothing,Kids' Wear,FashionHub,406,3,87.0,45.78,0,52.62,False
3114,2024-12-08,2024,4,12,South,Credit Card,Clothing,Kids' Wear,UrbanFit,172,1,38.0,18.18,0,47.84,True
3115,2023-04-22,2023,2,4,North,UPI,Electronics,Smartwatches,SkyNet,7,1,1262.8,235.25,30,18.63,False
3116,2024-06-07,2024,2,6,South,UPI,Books,Fiction,LearnHub,356,2,132.0,82.3,0,62.35,False
3117,2024-11-09,2024,4,11,West,UPI,Clothing,Men's Wear,ClassicWear,257,1,207.0,106.2,0,51.3,False
3118,2023-10-27,2023,4,10,South,Debit Card,Sports & Outdoors,Yoga,SportMax,93,3,233.70000000000002,95.52000000000001,5,40.87,False
3119,2024-04-26,2024,2,4,West,UPI,Sports & Outdoors,Fitness,SportMax,143,1,144.75,51.18000000000001,25,35.36,False
3119,2024-04-26,2024,2,4,West,UPI,Sports & Outdoors,Yoga,OutdoorPro,310,1,27.0,14.03,0,51.96,False
3119,2024-04-26,2024,2,4,West,UPI,Home & Kitchen,Furniture,KitchenKing,460,1,45.0,17.84,0,39.64,False
3119,2024-04-26,2024,2,4,West,UPI,Clothing,Kids' Wear,ClassicWear,270,1,66.0,31.509999999999998,0,47.74,False
3120,2024-11-28,2024,4,11,North,UPI,Electronics,Mobile Phones,ZoomTech,1,1,1875.9,284.25,35,15.15,False
3120,2024-11-28,2024,4,11,North,UPI,Electronics,Laptops,NovaTech,27,1,511.7,157.99,15,30.88,False
3121,2024-01-09,2024,1,1,South,Net Banking,Clothing,Kids' Wear,UrbanFit,413,1,85.5,45.48,5,53.19,False
3122,2023-04-27,2023,2,4,East,Debit Card,Clothing,Women's Wear,ClassicWear,59,1,195.7,95.32999999999998,5,48.71,True
3123,2024-02-28,2024,1,2,South,Net Banking,Clothing,Accessories,UrbanFit,154,1,81.9,37.99000000000001,10,46.39,False
3123,2024-02-28,2024,1,2,South,Net Banking,Home & Kitchen,Decor,LivingSpace,63,1,532.0,223.16000000000003,0,41.95,False
3123,2024-02-28,2024,1,2,South,Net Banking,Clothing,Women's Wear,TrendSetter,214,1,92.0,48.53,0,52.75,False
3124,2023-07-29,2023,3,7,West,UPI,Sports & Outdoors,Yoga,ActiveGear,197,1,312.0,111.07,20,35.6,True
3125,2024-12-28,2024,4,12,South,UPI,Books,Non-Fiction,PageTurner,224,1,49.0,27.16,0,55.43,False
3125,2024-12-28,2024,4,12,South,UPI,Books,Non-Fiction,PageTurner,224,1,46.55,24.709999999999997,5,53.08,False
